postUrl,imgUrl,type,postContent,likeCount,commentCount,repostCount,postDate,action,author,authorUrl,profileUrl,timestamp,viewCount,postTimestamp,sharedPostUrl,videoUrl,sharedJobUrl,approximateDate
https://www.linkedin.com/feed/update/urn:li:activity:7344300508045561856,,Article,"Thank you to all our 25,000+ followers of Tecnod8.AI 🙌 
Cheers to Artificial Intelligence 🥂 
Here are a few lines of मजरूह सुल्तानपुरी to describe the journey so far:
मैं अकेला ही चला था जानिब-ए-मंज़िल मगर
लोग साथ आते गए और कारवाँ बनता गया

देख ज़िंदाँ से परे रंग-ए-चमन जोश-ए-बहार
रक़्स करना है तो फिर पाँव की ज़ंजीर न देख ||
#artificialintelligence #genai",20,1,0,3mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-07-24T11:03:00.000Z,,2025-06-27T00:00:00.000Z,https://youtube.com/playlist?list=PLoROMvodv4rOY23Y0BoGoBGgQ1zmU_MT_&si=ii2dwMBb1_4iPtDX,,,2025-07-24
https://www.linkedin.com/feed/update/urn:li:activity:7344295176615403520,,Article,"🎙️ 𝐒𝐭𝐚𝐫𝐭𝐮𝐩 𝐆𝐫𝐨𝐰𝐭𝐡 𝐓𝐚𝐥𝐞𝐬: 𝐈𝐧 𝐂𝐨𝐧𝐯𝐞𝐫𝐬𝐚𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐓𝐞𝐜𝐧𝐨𝐝𝟖.𝐚𝐢

📌 Tecnod8.AI is powering the next leap in industrial productivity. As part of the #NasscomGenAIFoundry Cohort‑2, this deep-tech startup is building a GenAI LLM platform tailored for engineering, maintenance, and production teams.

📺 In this spotlight feature, founder Ravinder K. speaks about how the Foundry program has been helpful for them and walks us through their RAG-enabled Co-pilot that brings domain-trained AI assistance to industrial workflows—helping teams build faster, troubleshoot smarter, and minimize downtime.👇🏽
https://lnkd.in/gVZNNnWi

Follow along as we spotlight the bold innovations shaping India’s GenAI future through the #StartupFeature series—featuring Cohort-2 startups from the Nasscom GenAI Foundry.

🌐 Know more about Nasscom GenAI Foundry here: https://lnkd.in/gvgqGX-4

#NasscomAI #StartupGrowthTales #AIstartups #GenAI #IndustrialAI #EngineeringAI #DeepTech #ManufacturingTech

With Vanitha Kadam, Ekansh Verma, Niyati Madaan, Akshar S., Naresh R, Niyati Madaan, HARMANPREET SINGH, Sangeeta Gupta, Ankit Bose, Madhav Bissa, Praveen Mokkapati, Sudeep Kumar Das, Kriti Lachhiramka, Keyur Punjani, Chockalingam M., Saikat Saha,Aditya Yeluru, Sakshi Sharma, Sukanya Roy, Sumbul Saleem, Raj Shekhar, Simrandeep Singh, Sai Priankaa, nasscom, nasscom SME Connect, nasscom member connect, nasscom deeptech, nasscom startups, nasscom insights, MeitY- nasscom Center of Excellence, IIT Mandi Catalyst, IIT Mandi iHub and HCi Foundation, Foundation for Innovation and Technology Transfer, IIT Delhi, NVIDIA for Startups, NSRCEL, IIT Startups, Maruti Suzuki Accelerator, TiE Delhi-NCR",30,7,4,4mo,Ravinder K. reposted this,nasscom ai,https://www.linkedin.com/company/nasscom-ai,https://in.linkedin.com/in/ravinderks,2025-06-24T11:03:00.000Z,,2025-06-27T00:00:00.000Z,https://youtu.be/0PFZqjDEBzE,,,2025-06-24
https://www.linkedin.com/feed/update/urn:li:activity:7343817896566919169,,Article,"Time for AI Accountability has come.
#artificialintelligence #indiaai",5,0,0,3mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-07-24T11:03:00.000Z,,2025-06-26T00:00:00.000Z,https://youtu.be/AUUZuzVHKdo,,,2025-07-24
https://www.linkedin.com/feed/update/urn:li:activity:7340311231393579009,,Article,"🎙️ 𝐒𝐭𝐚𝐫𝐭𝐮𝐩 𝐆𝐫𝐨𝐰𝐭𝐡 𝐓𝐚𝐥𝐞𝐬: 𝐈𝐧 𝐂𝐨𝐧𝐯𝐞𝐫𝐬𝐚𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐓𝐞𝐜𝐧𝐨𝐝𝟖.𝐚𝐢

📌 Tecnod8.AI is powering the next leap in industrial productivity. As part of the #NasscomGenAIFoundry Cohort‑2, this deep-tech startup is building a GenAI LLM platform tailored for engineering, maintenance, and production teams.

📺 In this spotlight feature, founder Ravinder K. speaks about how the Foundry program has been helpful for them and walks us through their RAG-enabled Co-pilot that brings domain-trained AI assistance to industrial workflows—helping teams build faster, troubleshoot smarter, and minimize downtime.👇🏽
https://lnkd.in/gVZNNnWi

Follow along as we spotlight the bold innovations shaping India’s GenAI future through the #StartupFeature series—featuring Cohort-2 startups from the Nasscom GenAI Foundry.

🌐 Know more about Nasscom GenAI Foundry here: https://lnkd.in/gvgqGX-4

#NasscomAI #StartupGrowthTales #AIstartups #GenAI #IndustrialAI #EngineeringAI #DeepTech #ManufacturingTech

With Vanitha Kadam, Ekansh Verma, Niyati Madaan, Akshar S., Naresh R, Niyati Madaan, HARMANPREET SINGH, Sangeeta Gupta, Ankit Bose, Madhav Bissa, Praveen Mokkapati, Sudeep Kumar Das, Kriti Lachhiramka, Keyur Punjani, Chockalingam M., Saikat Saha,Aditya Yeluru, Sakshi Sharma, Sukanya Roy, Sumbul Saleem, Raj Shekhar, Simrandeep Singh, Sai Priankaa, nasscom, nasscom SME Connect, nasscom member connect, nasscom deeptech, nasscom startups, nasscom insights, MeitY- nasscom Center of Excellence, IIT Mandi Catalyst, IIT Mandi iHub and HCi Foundation, Foundation for Innovation and Technology Transfer, IIT Delhi, NVIDIA for Startups, NSRCEL, IIT Startups, Maruti Suzuki Accelerator, TiE Delhi-NCR",30,7,4,4mo,Ravinder K. reposted this,nasscom ai,https://www.linkedin.com/company/nasscom-ai,https://in.linkedin.com/in/ravinderks,2025-06-24T11:03:00.000Z,,2025-06-16T00:00:00.000Z,https://youtu.be/0PFZqjDEBzE,,,2025-06-24
https://www.linkedin.com/feed/update/urn:li:activity:7334481861659807746,https://media.licdn.com/dms/image/v2/D5622AQHv9NYbYNZbmw/feedshare-shrink_800/B56ZclQYKuHUAg-/0/1748676742285?e=1762992000&v=beta&t=NgCRvrFfIOrtDKryY0EgsKGujV3HBQ0-D69V1AGTbxE,Image,"Artificial Intelligence is uniting the world.

Honoured & inspired after meeting H.E. Juan Antonio March, Ambassador, Embassy of Spain. India and Spain have decided to declare 2026 as Spain-India dual year of Artificial Intelligence, Tourism and Culture.
The energy & efforts of Embassy of Spain for fostering the collaborations is truly amazing.

Super excited with the efforts of our own Ministry of Electronics and Information Technology in advancement of Artificial Intelligence and fostering collaborations.
#artificialintelligence #genai #Spain #India #technology",98,0,2,4mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-06-24T11:03:00.000Z,,2025-05-31T00:00:00.000Z,,,,2025-06-24
https://www.linkedin.com/feed/update/urn:li:activity:7334174578686001153,https://media.licdn.com/dms/image/v2/D5605AQFbODlqttJtRA/feedshare-thumbnail_720_1280/B56Zcf_hwKG0As-/0/1748588438861?e=1761717600&v=beta&t=_PxxPtPvY9KGORgxuu-JqQkuPhMrq5HC1o53hVwJQ_8,Video (LinkedIn Source),"Thank you for the phenomenal work you are doing for the startup ecosystem nasscom & nasscom ai
Kudos to your wonderful teams 🙌 for their relentless support to startups like us Tecnod8.AI in our 0-1 & 1-10 journey. 
Ankit Bose Sangeeta Gupta Rajesh Nambiar Madhav NASSCOM",39,2,2,4mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-06-24T11:03:00.000Z,,2025-05-30T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:7334111881642606592/,,,2025-06-24
https://www.linkedin.com/feed/update/urn:li:activity:7334170664033026049,https://media.licdn.com/dms/image/v2/D5605AQFbODlqttJtRA/feedshare-thumbnail_720_1280/B56Zcf_hwKG0As-/0/1748588438861?e=1761717600&v=beta&t=_PxxPtPvY9KGORgxuu-JqQkuPhMrq5HC1o53hVwJQ_8,Video (LinkedIn Source),"With the second cohort of the GenAI Foundry underway, we are seeing India’s GenAI potential truly coming to life. Meet Ravinder Kumar, Founder of Tecnod8.AI, who is on a mission to make Industrial Automation as easy as DIY using Generative AI. Backed by domain expertise, strong industry connections, and a collaborative ecosystem, this cohort is where emerging GenAI ideas transform into real-world solutions.

nasscom ai Ankit Bose Madhav NASSCOM Rajesh Nambiar Sangeeta Gupta",57,4,9,4mo,Ravinder K. reposted this,nasscom,https://www.linkedin.com/company/nasscom-india,https://in.linkedin.com/in/ravinderks,2025-06-24T11:03:00.000Z,,2025-05-30T00:00:00.000Z,,,,2025-06-24
https://www.linkedin.com/feed/update/urn:li:activity:7332010070655860736,https://media.licdn.com/dms/image/v2/D5622AQEOV1CbmQvIQQ/feedshare-shrink_800/B56ZcA5gAlHoAg-/0/1748066767166?e=1762992000&v=beta&t=MLg7lNd92HjXSewnqBgFbFyMKg8li-t00n-7g3H9e4o,Image,"Call for Partnerships | IndiaAI Safety Institute

Ministry of Electronics and Information Technology , under the IndiaAI Mission, invites Expressions of Interest from academic institutions, research organisations, startups, autonomous bodies, and government entities to collaborate with the IndiaAI Safety Institute — a national platform for advancing indigenous research and frameworks in AI safety and governance.

 Last Date to Apply: 9 June 2025
 
Details & Application Form available here: https://lnkd.in/gm6dnq2Q 

Read Submission Guidelines : https://lnkd.in/gYNseM4q 
 
For queries: fellow1.gpai-india@meity.gov.in

Join the national network for secure, inclusive AI.

#IndiaAI #SafeAI #DigitalIndia #AIForGood #AIForBharat #GovernanceInnovation #MeitY #CallForPartnerships #AIInnovation 

Ministry of Electronics and Information Technology Digital India Programme Abhishek Singh Kavita Bhatia Sushil Kumar Jangid",348,8,31,4mo,Ravinder K. reposted this,IndiaAI,https://www.linkedin.com/company/indiaai,https://in.linkedin.com/in/ravinderks,2025-06-24T11:03:00.000Z,,2025-05-24T00:00:00.000Z,,,,2025-06-24
https://www.linkedin.com/feed/update/urn:li:activity:7307045580499820544,https://media.licdn.com/dms/image/v2/D5605AQFTX3LnuBYJ7A/videocover-low/B56ZWfR95YGsCQ-/0/1742134097604?e=1761717600&v=beta&t=O2wd9ojJC7EpQybuAO_DlqKackqkCAm6rniajGe2BBI,Video (LinkedIn Source),"Absolutely, AI is incomplete without India, in every possible manner.
#indiaAI",13,1,5,7mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-03-26T11:03:00.000Z,,2025-03-16T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:7307040142752366592/,blob:https://www.linkedin.com/f29421ab-7a98-4039-bb36-16c1836ac73a,,2025-03-26
https://www.linkedin.com/feed/update/urn:li:activity:7304212214389846017,https://media.licdn.com/dms/image/v2/D5622AQEGHBuWPOBpuA/feedshare-shrink_800/B56ZV1n34MHQAg-/0/1741435207997?e=1762992000&v=beta&t=7suoR6ciyVIb0kIWeMIuNsSASHQcyaOMkRTu9cUjwjA,Image,"Real Candid interaction about everything around GenAI and startups and fundraising.
Thank you nasscom ai for making this possible. 
Always pleasure and insightful interacting with you Ashwin Raguraman",14,1,0,7mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-03-26T11:03:00.000Z,,2025-03-09T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:7304108706495963136/,,,2025-03-26
https://www.linkedin.com/feed/update/urn:li:activity:7297606049157521408,,Text,"#IITStartupsIndia Spotlight Series S8: #ShapingTheFuture with Tecnod8.AI

I am thrilled to share that Ravinder Kumar, #IITStartupsIndia cohort member and Tecnod8.AI Founder, is busy evaluating term sheets after a successful pitch at #PIWOT25 Demo Day!
Tecnod8.AI is on a mission to make the application of Industrial Engineering as easy as DIY, through GenerativeAI.
Ravinder Kumar, Founder & CEO has been working in the #Robotics & #Automation Industry for 15 years, having previously worked with the world's leading Industrial Robots Manufacturer. Tecnod8.AI has a founding team from different IITs including Akshar S., Sandeep Sharma, Niyati Madaan, Rajat Kumar and Akshat Jain. Tecnod8.AI is incubated at IIT Mandi Catalyst and IIM Bangalore NSRCEL.
Amid 4th Industrial Revolution while industrial enterprises want to Automate more & more manufacturing processes, there is no easy way to conceptualize, build, deploy and maintain Automated machines. Tecnod8.AI is aiming to make this as easy as DIY through their Full Stack #GenAI co-pilot for Industrial Engineering. Tecnod8.AI’s vision is to democratise #IndustrialEngineering with their Full stack #GenAI co-pilot to help industrial enterprises easily adopt, deploy and maintain Automated Technology systems to boost their shop floor productivity.
Within 10 months of its incorporation, Tecnod8.AI has received multiple Grants and Equity-based funding from IIT Mandi Catalyst and iHub. Furthermore, it is working on paid pilots with Defense Organizations and has been selected for Maruti Suzuki Accelerator. Tecnod8.AI is also supported by Nasscom #GenAI Foundry. It is in active discussion with various VCs including international VCs from Germany, UK and USA, to raise their pre-seed round.
Tecnod8.AI is well poised to disrupt the US$ 1.03 Trillion #IndustrialEngineering market.


#IITStartupsIndia wishes Ravinder Kumar much success as he builds Tecnod8.AI into a significant player in India’s #GenAI startup landscape.

#IIT #IITAlumni #PanIIT #PIWOT #iitstartups 
#innovation #ShapingTheFuture

Debashish Bhattacharyya Ashok Kumar Pradeep Bhargava Anjan Dutta Sanjiv Agarwal Muna Ali, PhD Saurav Raaj Somnath Mitra, Ph.D., Tirumala Gudla Rohit Sehgal Tarun Bhargava Rajeev Jain Umesh Joshi Sunil Gupta Kshitij Tiwari Sony Joseph Padmini Padhy Shweta Papriwal 
Raja Rajeev Kumar Sanjay Nagi",28,5,5,8mo,Ravinder K. reposted this,"Muna Ali, PhD",https://www.linkedin.com/in/muna-ali,https://in.linkedin.com/in/ravinderks,2025-02-24T11:03:00.000Z,,2025-02-18T00:00:00.000Z,,,,2025-02-24
https://www.linkedin.com/feed/update/urn:li:activity:7295713428076146691,https://media.licdn.com/dms/image/v2/D5622AQHxRkfGSKMLrg/feedshare-shrink_800/B56ZT9C6LNHsAg-/0/1739412186630?e=1762992000&v=beta&t=wS89VwJEbqSfWFHu9Fm9s5ZQJ0RSMjKXxTlXZKcy7nY,Image,"#IITStartupsIndia Spotlight Series S8: 
#ShapingTheFuture with Tecnod8.ai
#IITStartupsIndia is thrilled to share that Ravinder K., IITStartupsIndia cohort member and #Tecnod8.ai Founder, is busy evaluating term sheets after a successful pitch at PIWOT25 Demo Day!
#Tecnod8.ai is on a mission to make the application of Industrial Engineering as easy as DIY, through GenerativeAI.
Ravinder K., Founder & CEO has been working in the Robotics & Automation Industry for 15 years, having previously worked with the world's leading Industrial Robots Manufacturer. #Tecnod8.ai has a founding team from different IITs including Akshar S., Sandeep Sharma, Niyati Madaan, Rajat Kumar and @Akshat Jain. #Tecnod8.ai is incubated at IIT Mandi Catalyst and IIM Bangalore NSRCEL.
Amid 4th Industrial Revolution while industrial enterprises want to Automate more & more manufacturing processes, there is no easy way to conceptualize, build, deploy and maintain Automated machines. #Tecnod8.ai is aiming to make this as easy as DIY through their Full Stack GenAI co-pilot for Industrial Engineering. Tecnod8.ai’s vision is to Democratise Industrial Engineering with their Full stack GenAI Industrial co-pilot to help industrial enterprises easily adopt, deploy and maintain Automated Technologysystems to boost their shop floor productivity.
Within 10 months of its incorporation, #Tecnod8.ai has received multiple Grants and Equity-based funding from IIT Mandi Catalyst and iHub. Furthermore, it is working on paid pilots with Defense Organizations, and has been selected for Maruti Suzuki Accelerator. #Tecnod8.ai is also supported by Nasscom GenAI Foundry. #Tecnod8.ai is in active discussion with various VCs including international VCs from Germany, UK and USA, to raise their pre-seed round.
They are well poised to disrupt the US$ 1.03 Trillion Industrial Engineering market.
#IITStartupsIndia wishes @Ravinder Kumar much success as he builds #Tecnod8.ai into a significant player in India’s GenerativeAI startup landscape.

#IIT #IITAlumni #PanIIT #PIWOT #iitstartups #innovation #ShapingTheFuture

Debashish Bhattacharyya @Ashok Kumar Pradeep Bhargava Anjan Dutta Sanjiv Agarwal Muna Ali, PhD Saurav Raaj Somnath Mitra, Ph.D., AWS Cloud Certified, GCP Cloud Certi Tirumala Gudla Rohit Sehgal Tarun Bhargava Rajeev Jain Umesh Joshi Sunil Gupta Kshitij Tiwari Manisha Kuhar Sony Joseph Padmini Padhy Raja Rajeev Kumar Sanjay Nagi",86,5,7,8mo,Ravinder K. reposted this,IIT Startups,https://www.linkedin.com/company/iit-startups,https://in.linkedin.com/in/ravinderks,2025-02-24T11:03:00.000Z,,2025-02-13T00:00:00.000Z,,,,2025-02-24
https://www.linkedin.com/feed/update/urn:li:activity:7290759346517393408,https://media.licdn.com/dms/image/v2/D4D05AQGM9iRo2hwQPg/videocover-high/B4DZRgD4A8HUBs-/0/1736778419129?e=1761717600&v=beta&t=JiPWd-uyyBAKMgelsgLbcGk_Vu3Op3igz9-oL04eLiQ,Video (LinkedIn Source),"👇 This BTW, is what people see afterwards.
Before this, Behind the scenes, there is blood & sweat of ‘Engineers' who spend months/years to conceptualise, commission, deploy and maintain such sophisticated Engineering solutions to librate 'Human workers' of dull, dirty & dangerous physical labor.
#Automation #robotics #artificialintelligence",14,1,0,8mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-02-24T11:03:00.000Z,,2025-01-30T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:7290715461099388928/,blob:https://www.linkedin.com/f1abfb54-1883-4058-8bc5-fa026fdbab17,,2025-02-24
https://www.linkedin.com/feed/update/urn:li:activity:7289651176675950593,https://media.licdn.com/dms/image/v2/D5622AQFVs5wWFgJwqg/feedshare-shrink_800/B56ZSoI3uwHQAo-/0/1737987686303?e=1762992000&v=beta&t=BgUuLg4CjDuLGqIDfve3mzsbrIrMLWEMPkCSvrHtAd0,Image,"Recently, we Tecnod8.AI got the incredible opportunity to be part of the Pan IIT World of Technology #PIWOT 2025 being selected for the Demo day of Cohort 12 of IIT Startups.
As we proceed on our journey to make Industrial Engineering as easy as DIY, we are grateful to our early backers for their continued support, since the very beginning. 🙏 🙌 🫶 
अर्ज है 
""राहें कठिन हैं, परवाह नहीं, 
हमसफ़र जो तू है साथ मेरे, 
हर मुश्किल आसान है, 
तेरा हाथ जो है हाथ में मेरे।""
Maruti Suzuki Accelerator | IIT Mandi Catalyst | IIT Mandi iHub and HCi Foundation | IIT Startups | nasscom ai | nasscom startups | NSRCEL | NVIDIA for Startups |
#piwot #iit #startup #technology #genai",49,2,1,8mo,Ravinder K. reposted this,Tecnod8.AI,https://www.linkedin.com/company/tecnod8,https://in.linkedin.com/in/ravinderks,2025-02-24T11:03:00.000Z,,2025-01-27T00:00:00.000Z,,,,2025-02-24
https://www.linkedin.com/feed/update/urn:li:activity:7287355408774574080,https://media.licdn.com/dms/image/v2/D5622AQGa3itYfEjL3A/feedshare-shrink_800/B56ZR8TMqAGQAk-/0/1737252195743?e=1762992000&v=beta&t=bjhV3dzl4Yct5WaetPLkInbb0O0AkP5ocKGJJCdD_e8,Image,"IIT Startups initiative is special.
In cohort 12 we had a Transformative journey, culminating in the Demo Day. 
But, this is just the beginning😇

Amazing effort and support by the entire Team IIT Startups. 
Special thanks to Sanjiv Agarwal Raja Rajeev Kumar Muna Ali, PhD Saurav Raaj Pradeep Bhargava Anjan Dutta Tirumala Gudla Umesh Joshi for putting in selfless effort to support startups.
PanIIT Alumni Foundation PanIIT Alumni India",23,3,0,9mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-01-25T11:03:00.000Z,,2025-01-21T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:7286578119673528322/,,,2025-01-25
https://www.linkedin.com/feed/update/urn:li:activity:7285702587138416640,https://media.licdn.com/dms/image/v2/D5610AQEwltOtoYTrOA/image-shrink_1280/image-shrink_1280/0/1737046857437?e=1761717600&v=beta&t=KaY36TmjQjAXJWzWrd6vnw9EGXS-BAXKH6Ir8uFD-HM,Image,"What a thrilling opportunity to immerse in the world of technology!

Excited to join at PIWOT PANIIT, where innovation takes center stage. 

As a founder, I look forward to connecting with other visionary leaders and exploring groundbreaking ideas that can elevate our endeavors. 

This gathering is a perfect platform to collaborate on solutions that lead to societal progress and impactful change.
IIT Startups PanIIT Alumni Foundation #piwot #technology #genAI",44,2,1,9mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-01-25T11:03:00.000Z,,2025-01-16T00:00:00.000Z,,,,2025-01-25
https://www.linkedin.com/feed/update/urn:li:activity:7282607503224291328,https://media.licdn.com/dms/image/v2/D5622AQHW0JOzT1d2KQ/feedshare-shrink_800/B56ZREE7TIHIAg-/0/1736308931248?e=1762992000&v=beta&t=Ef4SijLkoOw9hoBTNCnc1gBWyhG6Ubzk5vidpeOFEfM,Image,"Future of Jobs report 2025 is here and no prizes for guessing that AI and Robots + Autonomous systems are leading business transformation.
Exactly what / why we are building at Tecnod8.AI 🤗🤗
#wef #futureofjobs World Economic Forum",32,0,1,9mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-01-25T11:03:00.000Z,,2025-01-08T00:00:00.000Z,,,,2025-01-25
https://www.linkedin.com/feed/update/urn:li:activity:7281718660103053312,https://media.licdn.com/dms/image/v2/D5622AQF_zNFQcub0xQ/feedshare-shrink_800/B56ZP4I29MGQAg-/0/1735034923068?e=1762992000&v=beta&t=_Bkuho4Ms_7SwSeUMNsHBx1sGvbsT4BHpeUy4qVVpDU,Image,"We’re thrilled to announce the successful conclusion of the 3rd Edition of Startup Connect!

The event brought together our Alumni startups from previous cohorts and featured an exciting lineup of activities, including reverse pitches, VC connects, and inspiring award ceremonies. It was a dynamic platform for innovation, collaboration, and growth.

At its core, Startup Connect is our humble endeavor to contribute to building and nurturing the startup ecosystem. Join hands with us as we aim to make this initiative even bigger and more impactful in the future!

Dr. Tapan Sahoo Eiichi Ikeda Rohan Chhatwal Rahul Kumar Aditya Naag 

IIM Calcutta Innovation Park (IIMCIP) NSRCEL Amazon Web Services (AWS) Google Cloud Microsoft Azure CommunitiesSociety for Innovation & Entrepreneurship -SINE IIT Bombay 

Neha Gupta 🐰 Divyansha S. Ankush Sharma Rajeev Sinha Ayush Jain Abilash Soundararajan Ravi Bulusu Manish Gupta Rajiv Sodhi Ajay Yadav Niharika Kolte Alekar Surekha Gupta Ravinder K. Paramdeep Singh Rantej Singh Niranjan Patil Kanishka S. Samuel John Avra Banerjee Hemanth Satyanarayana Akshay Shekhar Julie Basu, PhD Pratik Sharma Ajay Kabadi 

Subhrangshu Sanyal Shaji Varghese Panneerselvam ( PS ) Madanagopal Gaurav Kapoor Sujit Jagirdar",369,32,12,9mo,Ravinder K. reposted this,Maruti Suzuki Innovation,https://www.linkedin.com/company/maruti-suzuki-innovation,https://in.linkedin.com/in/ravinderks,2025-01-25T11:03:00.000Z,,2025-01-05T00:00:00.000Z,,,,2025-01-25
https://www.linkedin.com/feed/update/urn:li:activity:7280133004906188800,https://media.licdn.com/dms/image/v2/D5622AQFhVmnyMnnGmw/feedshare-shrink_800/B56ZQg3aQyGQAg-/0/1735718184849?e=1762992000&v=beta&t=EdRJ2oBDIWoZhBkizhoodmK1vI-d6JXdBOTyCXXC1eI,Image,"Exciting start to 2025 !
Cheers to ❤️ Maruti Suzuki Accelerator 
Maruti Suzuki Innovation 
Maruti Suzuki India Limited",29,8,0,9mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2025-01-25T11:03:00.000Z,,2025-01-01T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:7280129732380110848/,,,2025-01-25
https://www.linkedin.com/feed/update/urn:li:activity:7280130513045004288,https://media.licdn.com/dms/image/v2/D5622AQFhVmnyMnnGmw/feedshare-shrink_800/B56ZQg3aQyGQAg-/0/1735718184849?e=1762992000&v=beta&t=EdRJ2oBDIWoZhBkizhoodmK1vI-d6JXdBOTyCXXC1eI,Image,"Team Tecnod8.AI is super excited and pumped up to begin the year 2025 with our selection into Cohort 9 of Maruti Suzuki Accelerator.
It truly is an honour to work with the amazing Maruti Suzuki Innovation Team of Maruti Suzuki India Limited.
Inspiring and humbling to witness the effort & energy of MSIL team, even in the startup ecosystem 👏 
Special thanks to entire Maruti Suzuki Accelerator and Maruti Suzuki Innovation teams for the Insightful & engaging onboarding experience of Cohort 9 startups at Maruti Suzuki Startup connect event.
Eiichi Ikeda Dr. Tapan Sahoo Rohan Chhatwal Aditya Naag Rahul Kumar 

Panneerselvam ( PS ) Madanagopal Ramanan Ramanathan 

nasscom ai | IIT Mandi Catalyst | IIT Mandi iHub and HCi Foundation | NSRCEL | IIT Startups | NVIDIA for Startups | Google for Startups | Microsoft for Startups | MeitY Startup Hub | Startup India| YourStory Media 
Happy new year 2025 to all !!!
#technology #innovation #genai #artificialintelligence #AI",21,0,4,9mo,Ravinder K. reposted this,Tecnod8.AI,https://www.linkedin.com/company/tecnod8,https://in.linkedin.com/in/ravinderks,2025-01-25T11:03:00.000Z,,2025-01-01T00:00:00.000Z,,,,2025-01-25
https://www.linkedin.com/feed/update/urn:li:activity:7267915231819890688,,Poll,"Really, how many of the machines will be connected to IOT in the next 5 years ?",1,0,0,10mo,Post,Ravinder K.,https://www.linkedin.com/in/ravinderks,https://in.linkedin.com/in/ravinderks,2024-12-26T11:03:00.000Z,,2024-11-28T00:00:00.000Z,,,,2024-12-26
